pdf_file,csv_paper,csv_rating,scan_candidate,match_tier,pattern_name,page,context_snippet
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,challenge-mention,57,"getstatesto Due to the large dimensionality of the Hilbert spaces, be sparse matrices. For dense target states, (Policharla computing fidelity can be challenging. and Vinjanampathy, 2020) recently proposed a NISQ Recently, variational quantum fidelity estimation algorithm. Along with their algorithm, they a"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,challenge-mention,62,"018). and discoveries. This fact, together with the theoret- Since NISQ devices are inherently noisy, analysis sim- ical, practical, and experimental challenges (several of ilar to (Napp et al., 2019; Zhou et al., 2020b; Zlokapa them covered in this review), has strengthened the mo- et al., 2020) will be re"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,challenge-mention,62,"ypes and simulators. On the tractability of quantum computation by classical devices one hand, scientists and quantum computing enthusiasts poses the challenge to verify the correct functioning of aroundtheworldhavetheopportunitytoexperiencereal the quantum devices as well as the correctness of the fi- quan"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,challenge-mention,62,"ntum computing platforms requires new methodolo- tions in quantum computation and solving the current giesandfiguresofmerittobenchmarkandcomparethese challenges of this field. The proliferation of open-source devices. Other works are being proposed in that direc- quantumcomputinglanguages,simulators,andtool"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,challenge-mention,64,"Terhal, REFERENCES 2015). Looking forward, lowering the noise level will be a Aaronson, S. (2019), SIAM Journal on Computing 49 (5), STOC18. critical challenge. Though the problem is demanding, Aaronson, S., and A. Arkhipov (2011), Proceedings of the significant progress has been made recently at the algo-"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,challenge-mention,64,". E. S. Morales, and J. D. applications in the near-term. Theoretical investigations Biamonte (2020a), Phys. Rev. Lett. 124, 090504. and experimental challenges will help us to comprehend Akshay, V., H. Philathong, I. Zacharov, and J. Biamonte (2020b), arXiv:2007.09148 . quantumdevicespowerandbuildbetteralg"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,challenge-mention,88,"le VQA leverage low-depth circuits to execute on near-term quantum processors, a significant rameter value does not result in a lower function value, challenge in implementing these algorithms is the pro- the trust region is altered and the quadratic model is hibitive number of measurements, or shots, requi"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,challenge-mention,88,"shown estimate each expectation value that is used to com- that this method works well when the PQC is initialized pute the objective. To address the challenge, (Arra- close to the optimal parameters but has more problems with shallow optimization landscapes and gets stuck in smith et al., 2020b) developed"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,drawback-mention,15,"efficient PQCs, one can calculate adaptive learning rates using the quantum Fisher information metric (Haug and Stochastic gradient descent. A major drawback of gradient-based methods is the high number of measure- Kim,2021b). WhilethefullFubini-Studymetrictensoris ments. Thestochasticgradientdescent(SGD)a"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,drawback-mention,43,"the Lindblad like master equation ap- These algorithms, however, suffer from the canonical proach dρˆ/dt = L ˆˆρˆ (see Sec. V.A.1, Eq. (52)), and it drawbacks of the VQS algorithm, such as the require- deems impossible to capture all the degrees-of-freedom ment of feedback loop, trainability issues and nec"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,drawback-mention,44,"xedstate a parameterized density matrix ∣ρ ⟩ = U(θ) with Id, under imaginary time evolution for time τ, one θ d min ⟨0∣⊗2NU†(θ)L ˆˆ†L ˆˆU(θ)∣0⟩⊗2N. A drawback of this gets Gibbs state corresponding to temperature T = appr θ oach is that measuring expectation values from the 1 (Verstraete et al., 2004). 2τ p"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,drawback-mention,86,"o- wards a stationary point. The Hessian can be computed by doubly applying the parameter shift rule as (Mitarai Stochastic gradient descent. A major drawback of and Fujii, 2019) gradient-based methods is the high number of measure- ments. Thestochasticgradientdescent(SGD)algorithm addresses this issue by r"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,tradeoff-mention,24,nd types of entangled states a particular PQC or iSWAP gates are more expressive than CZ. There can generate. One defines a linear mapping ι (e) is a trade-off between an ansatz being expressive and j that acts on the computational basis ι (b)∣b ⋯b ⟩ = trainable. Making an ansatz more expressive most likely
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,tradeoff-mention,25,"tthereachabilitydeficitsaredistinctfromthe and Yamamoto, 2020a). In VQE algorithms, there is a barren plateau problem, where the gradients of the ob- trade-offbetweenthenumberoflayersinthisansatzand jective function concentrate to zero for many choices of the correlation length of critical Hamiltonians. Howe"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,tradeoff-mention,38,"h as Mulliken (km∣lm) = thecostofadditionalcomputationwhichmaybehardin ⟨kl∣V ∣mn⟩ are sometimes used. Generally speaking, the NISQ era. To leverage a trade-off between the ad- ee an arbitrary set of spatial orbitals, that can in principle vantagesanddisadvantagesofbothmethods, anacceler- be any set of orthon"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,caveat-mention,29,"From GST, we have esti- niquesdiscussedsofardonotrequireanyancillaorextra mation of initial states ∣ρˆ ⟫, observables to be measured qubits with the caveat that one needs to perform more k ⟪Aˆ ∣,andgatesLˆ. Let’sdenoteL(0) asthePaulitransfer measurements. At the same time, one is only interested j matrix"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,worse-mention,17,"e each term of the Hamiltonian as well dependent probability function. The idea of tolerating as each partial derivative. Given the expectation value worse solutions can be considered as a virtue of the al- of the Hamiltonian decomposed into the h terms as in gorithm. In SA, the probability that a bad so"
Bharti - 2022 - Noisy intermediate-scale quantum algorithms.pdf,Bharti,yes,yes,weak,worse-mention,25,"eficit is equal or of the Max-Cut problem, QAOA for p = 1 was shown greater than zero f R ≥0, with f R =0 when the PQC can to perform equally well or worse than classical algo- generate a state ∣Ψ(θ∗)⟩, where θ∗ are the parameters rithms (Bravyi et al., 2019; Hastings, 2019). For more that minimizes the"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,worse-than,22,"y, ZNE, and vnCDR results. ity. The exponential extrapolation results in an or- Here,ZNEisperformedusinglinearextrapolationwithnoise der of magnitude worse results than the linear one. levels c = {1,2}. VD uses M = 3 copies. We obtain the vnCDR correction using noise levels c={1,2,3} and train- The results for"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,worse-than,22,the linear extrapolation ZNE lead to similar mit- max and N =30. igation quality. The exponential extrapolation again produces an order of magnitude worse results than the linear extrapolation. gates [26] and by using further error mitigation of controlled derangement noise [26]. Another interest- ing directio
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,strong,no-improvement,10,"ques for Q = 8 in more detail. Here VD is the best performer at the smallest shot budget (N = tot 105), followed by ZNE, vnCDR, and UNITED. ZNE shows no improvement with an increased shot bud- get. UNITED, vnCDR, and VD, on the other hand, continue improving with UNITED becoming better than vnCDR at N = 108 and v"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,limitation-mention,15,"c0e7a. https://doi.org/10.1103/PhysRevLett.122.180501. [42] Daniel Stilck França and Raul Garcia-Patron. [32] Jarrod R McClean, Sergio Boixo, Vadim N Limitations of optimization algorithms on noisy Smelyanskiy,RyanBabbush,andHartmutNeven. quantum devices. Nature Physics, 17(11):1221– Barrenplateausinquantumne"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,challenge-mention,3,"noisy observable Also, a controlled increase of the noise strength is µˆ. In the ZNE framework one usually assumes that hardware dependent and may be challenging to im- the noise in the device can be characterized by a sin- plement in practice [24]. gle parameter λ which is the noise strength. More- over, w"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,challenge-mention,4,"As in the case of CDR, the construction of an in- ational quantum algorithms [10]. formative training set is the primary technical chal- The primary challenge in CDR is the construction lenge. Furthermore, adding additional noise levels to of the near-Clifford training circuits as the optimal the vnCDR tra"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,challenge-mention,13,", 98(6):062339, 2018. DOI: in an error mitigation approach. Error mitigation https://doi.org/10.1103/PhysRevA.98.062339. for deep quantum circuits is challenging, but perhaps [2] Sergey Bravyi, Sarah Sheldon, Abhinav Kandala, AcceptedinQuantum2023-05-09,clicktitletoverify. PublishedunderCC-BY4.0. 13"
Bultrini et al. - 2023 - Unifying and benchmarking state-of-the-art quantum error mitigation techniques.pdf,Bultrini et al.,yes,yes,weak,disadvantage-mention,12,"hen post-select these circuits to Max-Cut problems. As these methods have differ- in order to match the desired distribution of exact ent advantages, disadvantages, and resource require- expectation values. We wish to reinforce the point ments,weevaluatedtheirperformancewith105−1010 that this process is scalabl"
